entry_type,ats,company,board_token,token_type,hosted_board_url,api_jobs_url,api_jobs_content_url,api_method,source_status,source_checked_date,source_dataset,source_url,notes
board,pinpoint,made-tech,made-tech,subdomain,https://made-tech.pinpointhq.com,https://made-tech.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,magic,magic,subdomain,https://magic.pinpointhq.com,https://magic.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,naimaudio,naimaudio,subdomain,https://naimaudio.pinpointhq.com,https://naimaudio.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,napier,napier,subdomain,https://napier.pinpointhq.com,https://napier.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,nasstar,nasstar,subdomain,https://nasstar.pinpointhq.com,https://nasstar.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,precisionneuro,precisionneuro,subdomain,https://precisionneuro.pinpointhq.com,https://precisionneuro.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,premier-roofing,premier-roofing,subdomain,https://premier-roofing.pinpointhq.com,https://premier-roofing.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,premierleague,premierleague,subdomain,https://premierleague.pinpointhq.com,https://premierleague.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,rewardgateway,rewardgateway,subdomain,https://rewardgateway.pinpointhq.com,https://rewardgateway.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,sabio,sabio,subdomain,https://sabio.pinpointhq.com,https://sabio.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,safetywing,safetywing,subdomain,https://safetywing.pinpointhq.com,https://safetywing.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,smartthings,smartthings,subdomain,https://smartthings.pinpointhq.com,https://smartthings.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,surrealdb,surrealdb,subdomain,https://surrealdb.pinpointhq.com,https://surrealdb.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,tabby,tabby,subdomain,https://tabby.pinpointhq.com,https://tabby.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,turionspace,turionspace,subdomain,https://turionspace.pinpointhq.com,https://turionspace.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,whiteswandata,whiteswandata,subdomain,https://whiteswandata.pinpointhq.com,https://whiteswandata.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,wolve,wolve,subdomain,https://wolve.pinpointhq.com,https://wolve.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,workwithus,workwithus,subdomain,https://workwithus.pinpointhq.com,https://workwithus.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,xantura,xantura,subdomain,https://xantura.pinpointhq.com,https://xantura.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,xeneta,xeneta,subdomain,https://xeneta.pinpointhq.com,https://xeneta.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,pinpoint,youlend,youlend,subdomain,https://youlend.pinpointhq.com,https://youlend.pinpointhq.com/postings.json,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
