entry_type,ats,company,board_token,token_type,hosted_board_url,api_jobs_url,api_jobs_content_url,api_method,source_status,source_checked_date,source_dataset,source_url,notes
board,personio,cleanhub,cleanhub,subdomain,https://cleanhub.jobs.personio.de,https://cleanhub.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,contracthero-gmbh,contracthero-gmbh,subdomain,https://contracthero-gmbh.jobs.personio.de,https://contracthero-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,deepl,deepl,subdomain,https://deepl.jobs.personio.de,https://deepl.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,deepset,deepset,subdomain,https://deepset.jobs.personio.de,https://deepset.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,e-mobil-bw-gmbh,e-mobil-bw-gmbh,subdomain,https://e-mobil-bw-gmbh.jobs.personio.de,https://e-mobil-bw-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,elli,elli,subdomain,https://elli.jobs.personio.de,https://elli.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,envelio,envelio,subdomain,https://envelio.jobs.personio.de,https://envelio.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,eraneos,eraneos,subdomain,https://eraneos.jobs.personio.de,https://eraneos.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,flix,flix,subdomain,https://flix.jobs.personio.de,https://flix.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,freeletics,freeletics,subdomain,https://freeletics.jobs.personio.de,https://freeletics.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,gamescoin,gamescoin,subdomain,https://gamescoin.jobs.personio.de,https://gamescoin.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,gemma,gemma,subdomain,https://gemma.jobs.personio.de,https://gemma.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,gesis,gesis,subdomain,https://gesis.jobs.personio.de,https://gesis.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,geton,geton,subdomain,https://geton.jobs.personio.de,https://geton.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,giant-swarm,giant-swarm,subdomain,https://giant-swarm.jobs.personio.de,https://giant-swarm.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,gridx,gridx,subdomain,https://gridx.jobs.personio.de,https://gridx.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,hairoboticseurope,hairoboticseurope,subdomain,https://hairoboticseurope.jobs.personio.de,https://hairoboticseurope.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,hakuna,hakuna,subdomain,https://hakuna.jobs.personio.de,https://hakuna.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,holidaycheck,holidaycheck,subdomain,https://holidaycheck.jobs.personio.de,https://holidaycheck.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,holidaypirates,holidaypirates,subdomain,https://holidaypirates.jobs.personio.de,https://holidaypirates.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,holidu,holidu,subdomain,https://holidu.jobs.personio.de,https://holidu.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,holoplot,holoplot,subdomain,https://holoplot.jobs.personio.de,https://holoplot.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,htgf,htgf,subdomain,https://htgf.jobs.personio.de,https://htgf.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,hypcloud,hypcloud,subdomain,https://hypcloud.jobs.personio.de,https://hypcloud.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,intrafind-software-ag,intrafind-software-ag,subdomain,https://intrafind-software-ag.jobs.personio.de,https://intrafind-software-ag.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,isaraerospace,isaraerospace,subdomain,https://isaraerospace.jobs.personio.de,https://isaraerospace.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,jtl-software-gmbh,jtl-software-gmbh,subdomain,https://jtl-software-gmbh.jobs.personio.de,https://jtl-software-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,jucr-gmbh,jucr-gmbh,subdomain,https://jucr-gmbh.jobs.personio.de,https://jucr-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,juna-ai,juna-ai,subdomain,https://juna-ai.jobs.personio.de,https://juna-ai.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,krisenchat,krisenchat,subdomain,https://krisenchat.jobs.personio.de,https://krisenchat.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,lightcurve,lightcurve,subdomain,https://lightcurve.jobs.personio.de,https://lightcurve.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,liveeo-gmbh,liveeo-gmbh,subdomain,https://liveeo-gmbh.jobs.personio.de,https://liveeo-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,luminovo,luminovo,subdomain,https://luminovo.jobs.personio.de,https://luminovo.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,m4c,m4c,subdomain,https://m4c.jobs.personio.de,https://m4c.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,merantix,merantix,subdomain,https://merantix.jobs.personio.de,https://merantix.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,mona,mona,subdomain,https://mona.jobs.personio.de,https://mona.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,mostly-ai,mostly-ai,subdomain,https://mostly-ai.jobs.personio.de,https://mostly-ai.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,mrge-group-gmbh,mrge-group-gmbh,subdomain,https://mrge-group-gmbh.jobs.personio.de,https://mrge-group-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,nextlevelcommerce,nextlevelcommerce,subdomain,https://nextlevelcommerce.jobs.personio.de,https://nextlevelcommerce.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,penzilla-gmbh,penzilla-gmbh,subdomain,https://penzilla-gmbh.jobs.personio.de,https://penzilla-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,personio,personio,subdomain,https://personio.jobs.personio.de,https://personio.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,planetafoods,planetafoods,subdomain,https://planetafoods.jobs.personio.de,https://planetafoods.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,polyteia,polyteia,subdomain,https://polyteia.jobs.personio.de,https://polyteia.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,proveg,proveg,subdomain,https://proveg.jobs.personio.de,https://proveg.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,q-energy,q-energy,subdomain,https://q-energy.jobs.personio.de,https://q-energy.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,raisin,raisin,subdomain,https://raisin.jobs.personio.de,https://raisin.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,redalpine,redalpine,subdomain,https://redalpine.jobs.personio.de,https://redalpine.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,ride,ride,subdomain,https://ride.jobs.personio.de,https://ride.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,scalable,scalable,subdomain,https://scalable.jobs.personio.de,https://scalable.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,scalian-germany,scalian-germany,subdomain,https://scalian-germany.jobs.personio.de,https://scalian-germany.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,serlo,serlo,subdomain,https://serlo.jobs.personio.de,https://serlo.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,shyftplan,shyftplan,subdomain,https://shyftplan.jobs.personio.de,https://shyftplan.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,snapview,snapview,subdomain,https://snapview.jobs.personio.de,https://snapview.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,solytic,solytic,subdomain,https://solytic.jobs.personio.de,https://solytic.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,speckle,speckle,subdomain,https://speckle.jobs.personio.de,https://speckle.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,spread-gmbh,spread-gmbh,subdomain,https://spread-gmbh.jobs.personio.de,https://spread-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,sunvigo,sunvigo,subdomain,https://sunvigo.jobs.personio.de,https://sunvigo.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,tacto,tacto,subdomain,https://tacto.jobs.personio.de,https://tacto.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,temedica,temedica,subdomain,https://temedica.jobs.personio.de,https://temedica.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,thinkport-gmbh,thinkport-gmbh,subdomain,https://thinkport-gmbh.jobs.personio.de,https://thinkport-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,thinksurance-gmbh,thinksurance-gmbh,subdomain,https://thinksurance-gmbh.jobs.personio.de,https://thinksurance-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,tng,tng,subdomain,https://tng.jobs.personio.de,https://tng.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,tonies,tonies,subdomain,https://tonies.jobs.personio.de,https://tonies.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,valuedesk,valuedesk,subdomain,https://valuedesk.jobs.personio.de,https://valuedesk.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,vida-place,vida-place,subdomain,https://vida-place.jobs.personio.de,https://vida-place.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,visionai,visionai,subdomain,https://visionai.jobs.personio.de,https://visionai.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,vivid,vivid,subdomain,https://vivid.jobs.personio.de,https://vivid.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,vmray-gmbh,vmray-gmbh,subdomain,https://vmray-gmbh.jobs.personio.de,https://vmray-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,wire-1,wire-1,subdomain,https://wire-1.jobs.personio.de,https://wire-1.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,workist-gmbh,workist-gmbh,subdomain,https://workist-gmbh.jobs.personio.de,https://workist-gmbh.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,personio,xayn,xayn,subdomain,https://xayn.jobs.personio.de,https://xayn.jobs.personio.de/xml?language=en,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
