entry_type,ats,company,board_token,token_type,hosted_board_url,api_jobs_url,api_jobs_content_url,api_method,source_status,source_checked_date,source_dataset,source_url,notes
board,breezy,ninjaholdings,ninjaholdings,subdomain,https://ninjaholdings.breezy.hr,https://ninjaholdings.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,ninjas-code,ninjas-code,subdomain,https://ninjas-code.breezy.hr,https://ninjas-code.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,onebridge,onebridge,subdomain,https://onebridge.breezy.hr,https://onebridge.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,pactsafe-inc,pactsafe-inc,subdomain,https://pactsafe-inc.breezy.hr,https://pactsafe-inc.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,pagefreezer-software-inc,pagefreezer-software-inc,subdomain,https://pagefreezer-software-inc.breezy.hr,https://pagefreezer-software-inc.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,passport,passport,subdomain,https://passport.breezy.hr,https://passport.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,pdmi,pdmi,subdomain,https://pdmi.breezy.hr,https://pdmi.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,pixieset,pixieset,subdomain,https://pixieset.breezy.hr,https://pixieset.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,polarsync,polarsync,subdomain,https://polarsync.breezy.hr,https://polarsync.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,politech,politech,subdomain,https://politech.breezy.hr,https://politech.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,product-hunt,product-hunt,subdomain,https://product-hunt.breezy.hr,https://product-hunt.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,prozis,prozis,subdomain,https://prozis.breezy.hr,https://prozis.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,q-block-computing,q-block-computing,subdomain,https://q-block-computing.breezy.hr,https://q-block-computing.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,quansight,quansight,subdomain,https://quansight.breezy.hr,https://quansight.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,rabbitmart,rabbitmart,subdomain,https://rabbitmart.breezy.hr,https://rabbitmart.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,requis,requis,subdomain,https://requis.breezy.hr,https://requis.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,reveleer,reveleer,subdomain,https://reveleer.breezy.hr,https://reveleer.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,sdsn-youth,sdsn-youth,subdomain,https://sdsn-youth.breezy.hr,https://sdsn-youth.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,setter,setter,subdomain,https://setter.breezy.hr,https://setter.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,sherpany,sherpany,subdomain,https://sherpany.breezy.hr,https://sherpany.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,shiphero,shiphero,subdomain,https://shiphero.breezy.hr,https://shiphero.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,sigma-computing,sigma-computing,subdomain,https://sigma-computing.breezy.hr,https://sigma-computing.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,solugen,solugen,subdomain,https://solugen.breezy.hr,https://solugen.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,sortlist,sortlist,subdomain,https://sortlist.breezy.hr,https://sortlist.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,sortly-inc,sortly-inc,subdomain,https://sortly-inc.breezy.hr,https://sortly-inc.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,sounding-board-inc,sounding-board-inc,subdomain,https://sounding-board-inc.breezy.hr,https://sounding-board-inc.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,stack-influence,stack-influence,subdomain,https://stack-influence.breezy.hr,https://stack-influence.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,stoss-inc,stoss-inc,subdomain,https://stoss-inc.breezy.hr,https://stoss-inc.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,superrare,superrare,subdomain,https://superrare.breezy.hr,https://superrare.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,swipejobs,swipejobs,subdomain,https://swipejobs.breezy.hr,https://swipejobs.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,telespazio-be,telespazio-be,subdomain,https://telespazio-be.breezy.hr,https://telespazio-be.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,textile,textile,subdomain,https://textile.breezy.hr,https://textile.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,the-graph,the-graph,subdomain,https://the-graph.breezy.hr,https://the-graph.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,the-henry-ford,the-henry-ford,subdomain,https://the-henry-ford.breezy.hr,https://the-henry-ford.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,the-looma-project,the-looma-project,subdomain,https://the-looma-project.breezy.hr,https://the-looma-project.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,the-qt-company,the-qt-company,subdomain,https://the-qt-company.breezy.hr,https://the-qt-company.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,total-life-inc-1,total-life-inc-1,subdomain,https://total-life-inc-1.breezy.hr,https://total-life-inc-1.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,travelnest,travelnest,subdomain,https://travelnest.breezy.hr,https://travelnest.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,usemultiplier,usemultiplier,subdomain,https://usemultiplier.breezy.hr,https://usemultiplier.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,utxo-ltd,utxo-ltd,subdomain,https://utxo-ltd.breezy.hr,https://utxo-ltd.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,vagaro,vagaro,subdomain,https://vagaro.breezy.hr,https://vagaro.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,veeqo-ltd,veeqo-ltd,subdomain,https://veeqo-ltd.breezy.hr,https://veeqo-ltd.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,vericode,vericode,subdomain,https://vericode.breezy.hr,https://vericode.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,vetsez,vetsez,subdomain,https://vetsez.breezy.hr,https://vetsez.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,breezy,vigilant,vigilant,subdomain,https://vigilant.breezy.hr,https://vigilant.breezy.hr/json?verbose=true,,GET,public_seed_unverified,2026-09-22,GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
