entry_type,ats,company,board_token,token_type,hosted_board_url,api_jobs_url,api_jobs_content_url,api_method,source_status,source_checked_date,source_dataset,source_url,notes
board,smartrecruiters,acumatica,acumatica,company_slug,https://jobs.smartrecruiters.com/acumatica,https://api.smartrecruiters.com/v1/companies/acumatica/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,adidas,adidas,company_slug,https://jobs.smartrecruiters.com/adidas,https://api.smartrecruiters.com/v1/companies/adidas/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,adiresourcing,adiresourcing,company_slug,https://jobs.smartrecruiters.com/adiresourcing,https://api.smartrecruiters.com/v1/companies/adiresourcing/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,adpushup,adpushup,company_slug,https://jobs.smartrecruiters.com/adpushup,https://api.smartrecruiters.com/v1/companies/adpushup/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,advantagesolutions,advantagesolutions,company_slug,https://jobs.smartrecruiters.com/advantagesolutions,https://api.smartrecruiters.com/v1/companies/advantagesolutions/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,aerovect,aerovect,company_slug,https://jobs.smartrecruiters.com/aerovect,https://api.smartrecruiters.com/v1/companies/aerovect/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,afficiency,afficiency,company_slug,https://jobs.smartrecruiters.com/afficiency,https://api.smartrecruiters.com/v1/companies/afficiency/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,afry,afry,company_slug,https://jobs.smartrecruiters.com/afry,https://api.smartrecruiters.com/v1/companies/afry/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,agency09,agency09,company_slug,https://jobs.smartrecruiters.com/agency09,https://api.smartrecruiters.com/v1/companies/agency09/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,agileengine,agileengine,company_slug,https://jobs.smartrecruiters.com/agileengine,https://api.smartrecruiters.com/v1/companies/agileengine/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,agtechnologies1,agtechnologies1,company_slug,https://jobs.smartrecruiters.com/agtechnologies1,https://api.smartrecruiters.com/v1/companies/agtechnologies1/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,airlabinc,airlabinc,company_slug,https://jobs.smartrecruiters.com/airlabinc,https://api.smartrecruiters.com/v1/companies/airlabinc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,ajnainfotech,ajnainfotech,company_slug,https://jobs.smartrecruiters.com/ajnainfotech,https://api.smartrecruiters.com/v1/companies/ajnainfotech/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,alegrium1,alegrium1,company_slug,https://jobs.smartrecruiters.com/alegrium1,https://api.smartrecruiters.com/v1/companies/alegrium1/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,alphamedia,alphamedia,company_slug,https://jobs.smartrecruiters.com/alphamedia,https://api.smartrecruiters.com/v1/companies/alphamedia/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,alten,alten,company_slug,https://jobs.smartrecruiters.com/alten,https://api.smartrecruiters.com/v1/companies/alten/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,Amref Health Africa,amrefhealthafrica,company_slug,https://jobs.smartrecruiters.com/amrefhealthafrica,https://api.smartrecruiters.com/v1/companies/amrefhealthafrica/postings,,GET,africa_directory_active,2026-09-22,Thelastpoet/africa-ats-directory,https://github.com/Thelastpoet/africa-ats-directory,Curated Africa ATS directory; country=KE; source status=active. Revalidate live status during crawl.
board,smartrecruiters,amvadev1,amvadev1,company_slug,https://jobs.smartrecruiters.com/amvadev1,https://api.smartrecruiters.com/v1/companies/amvadev1/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,applicantz,applicantz,company_slug,https://jobs.smartrecruiters.com/applicantz,https://api.smartrecruiters.com/v1/companies/applicantz/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,approvalmaxlimited,approvalmaxlimited,company_slug,https://jobs.smartrecruiters.com/approvalmaxlimited,https://api.smartrecruiters.com/v1/companies/approvalmaxlimited/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,arhs,arhs,company_slug,https://jobs.smartrecruiters.com/arhs,https://api.smartrecruiters.com/v1/companies/arhs/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,aristanetworks,aristanetworks,company_slug,https://jobs.smartrecruiters.com/aristanetworks,https://api.smartrecruiters.com/v1/companies/aristanetworks/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,arkavis,arkavis,company_slug,https://jobs.smartrecruiters.com/arkavis,https://api.smartrecruiters.com/v1/companies/arkavis/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,arrible,arrible,company_slug,https://jobs.smartrecruiters.com/arrible,https://api.smartrecruiters.com/v1/companies/arrible/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,arthrex,arthrex,company_slug,https://jobs.smartrecruiters.com/arthrex,https://api.smartrecruiters.com/v1/companies/arthrex/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,assent,assent,company_slug,https://jobs.smartrecruiters.com/assent,https://api.smartrecruiters.com/v1/companies/assent/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,assistsoftware,assistsoftware,company_slug,https://jobs.smartrecruiters.com/assistsoftware,https://api.smartrecruiters.com/v1/companies/assistsoftware/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,assystem,assystem,company_slug,https://jobs.smartrecruiters.com/assystem,https://api.smartrecruiters.com/v1/companies/assystem/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,atidantechnologies,atidantechnologies,company_slug,https://jobs.smartrecruiters.com/atidantechnologies,https://api.smartrecruiters.com/v1/companies/atidantechnologies/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,avacendinc,avacendinc,company_slug,https://jobs.smartrecruiters.com/avacendinc,https://api.smartrecruiters.com/v1/companies/avacendinc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,axelspringernewsmedianational,axelspringernewsmedianational,company_slug,https://jobs.smartrecruiters.com/axelspringernewsmedianational,https://api.smartrecruiters.com/v1/companies/axelspringernewsmedianational/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,babilgames,babilgames,company_slug,https://jobs.smartrecruiters.com/babilgames,https://api.smartrecruiters.com/v1/companies/babilgames/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,barkbackllc,barkbackllc,company_slug,https://jobs.smartrecruiters.com/barkbackllc,https://api.smartrecruiters.com/v1/companies/barkbackllc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,baxenergy,baxenergy,company_slug,https://jobs.smartrecruiters.com/baxenergy,https://api.smartrecruiters.com/v1/companies/baxenergy/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,bcforward,bcforward,company_slug,https://jobs.smartrecruiters.com/bcforward,https://api.smartrecruiters.com/v1/companies/bcforward/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,believe,believe,company_slug,https://jobs.smartrecruiters.com/believe,https://api.smartrecruiters.com/v1/companies/believe/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,betacrafttechnologies,betacrafttechnologies,company_slug,https://jobs.smartrecruiters.com/betacrafttechnologies,https://api.smartrecruiters.com/v1/companies/betacrafttechnologies/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,beyondinc,beyondinc,company_slug,https://jobs.smartrecruiters.com/beyondinc,https://api.smartrecruiters.com/v1/companies/beyondinc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,bitlane,bitlane,company_slug,https://jobs.smartrecruiters.com/bitlane,https://api.smartrecruiters.com/v1/companies/bitlane/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,blackkitestudios,blackkitestudios,company_slug,https://jobs.smartrecruiters.com/blackkitestudios,https://api.smartrecruiters.com/v1/companies/blackkitestudios/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,blend360,blend360,company_slug,https://jobs.smartrecruiters.com/blend360,https://api.smartrecruiters.com/v1/companies/blend360/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,blinqlabs,blinqlabs,company_slug,https://jobs.smartrecruiters.com/blinqlabs,https://api.smartrecruiters.com/v1/companies/blinqlabs/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,blockville,blockville,company_slug,https://jobs.smartrecruiters.com/blockville,https://api.smartrecruiters.com/v1/companies/blockville/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,blocresources,blocresources,company_slug,https://jobs.smartrecruiters.com/blocresources,https://api.smartrecruiters.com/v1/companies/blocresources/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,blueislestudios,blueislestudios,company_slug,https://jobs.smartrecruiters.com/blueislestudios,https://api.smartrecruiters.com/v1/companies/blueislestudios/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,bluewiresoftware,bluewiresoftware,company_slug,https://jobs.smartrecruiters.com/bluewiresoftware,https://api.smartrecruiters.com/v1/companies/bluewiresoftware/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,bookerdimaio,bookerdimaio,company_slug,https://jobs.smartrecruiters.com/bookerdimaio,https://api.smartrecruiters.com/v1/companies/bookerdimaio/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,bootloaderstudio,bootloaderstudio,company_slug,https://jobs.smartrecruiters.com/bootloaderstudio,https://api.smartrecruiters.com/v1/companies/bootloaderstudio/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,bosch,bosch,company_slug,https://jobs.smartrecruiters.com/bosch,https://api.smartrecruiters.com/v1/companies/bosch/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,boschgroup,boschgroup,company_slug,https://jobs.smartrecruiters.com/boschgroup,https://api.smartrecruiters.com/v1/companies/boschgroup/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,brainhunter,brainhunter,company_slug,https://jobs.smartrecruiters.com/brainhunter,https://api.smartrecruiters.com/v1/companies/brainhunter/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,buckeyebroadband,buckeyebroadband,company_slug,https://jobs.smartrecruiters.com/buckeyebroadband,https://api.smartrecruiters.com/v1/companies/buckeyebroadband/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,buildstaffinc,buildstaffinc,company_slug,https://jobs.smartrecruiters.com/buildstaffinc,https://api.smartrecruiters.com/v1/companies/buildstaffinc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,bytedance,bytedance,company_slug,https://jobs.smartrecruiters.com/bytedance,https://api.smartrecruiters.com/v1/companies/bytedance/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,caci,caci,company_slug,https://jobs.smartrecruiters.com/caci,https://api.smartrecruiters.com/v1/companies/caci/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,canadianbanknotecompany,canadianbanknotecompany,company_slug,https://jobs.smartrecruiters.com/canadianbanknotecompany,https://api.smartrecruiters.com/v1/companies/canadianbanknotecompany/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,canva,canva,company_slug,https://jobs.smartrecruiters.com/canva,https://api.smartrecruiters.com/v1/companies/canva/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,captechconsulting,captechconsulting,company_slug,https://jobs.smartrecruiters.com/captechconsulting,https://api.smartrecruiters.com/v1/companies/captechconsulting/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,caterpillarinc,caterpillarinc,company_slug,https://jobs.smartrecruiters.com/caterpillarinc,https://api.smartrecruiters.com/v1/companies/caterpillarinc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,cdprojektred,cdprojektred,company_slug,https://jobs.smartrecruiters.com/cdprojektred,https://api.smartrecruiters.com/v1/companies/cdprojektred/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,cern,cern,company_slug,https://jobs.smartrecruiters.com/cern,https://api.smartrecruiters.com/v1/companies/cern/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,chainsafesystemsinc,chainsafesystemsinc,company_slug,https://jobs.smartrecruiters.com/chainsafesystemsinc,https://api.smartrecruiters.com/v1/companies/chainsafesystemsinc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,chimeratechnologies,chimeratechnologies,company_slug,https://jobs.smartrecruiters.com/chimeratechnologies,https://api.smartrecruiters.com/v1/companies/chimeratechnologies/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,citi,citi,company_slug,https://jobs.smartrecruiters.com/citi,https://api.smartrecruiters.com/v1/companies/citi/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,cityofphiladelphia,cityofphiladelphia,company_slug,https://jobs.smartrecruiters.com/cityofphiladelphia,https://api.smartrecruiters.com/v1/companies/cityofphiladelphia/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,citystateentertainmentllc,citystateentertainmentllc,company_slug,https://jobs.smartrecruiters.com/citystateentertainmentllc,https://api.smartrecruiters.com/v1/companies/citystateentertainmentllc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,clearpointrecruitment,clearpointrecruitment,company_slug,https://jobs.smartrecruiters.com/clearpointrecruitment,https://api.smartrecruiters.com/v1/companies/clearpointrecruitment/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,clinicalink,clinicalink,company_slug,https://jobs.smartrecruiters.com/clinicalink,https://api.smartrecruiters.com/v1/companies/clinicalink/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,codeage,codeage,company_slug,https://jobs.smartrecruiters.com/codeage,https://api.smartrecruiters.com/v1/companies/codeage/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,collabera2,collabera2,company_slug,https://jobs.smartrecruiters.com/collabera2,https://api.smartrecruiters.com/v1/companies/collabera2/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,comcastcorporation,comcastcorporation,company_slug,https://jobs.smartrecruiters.com/comcastcorporation,https://api.smartrecruiters.com/v1/companies/comcastcorporation/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,continental,continental,company_slug,https://jobs.smartrecruiters.com/continental,https://api.smartrecruiters.com/v1/companies/continental/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,cppinvestmentsinvestissementsrpc,cppinvestmentsinvestissementsrpc,company_slug,https://jobs.smartrecruiters.com/cppinvestmentsinvestissementsrpc,https://api.smartrecruiters.com/v1/companies/cppinvestmentsinvestissementsrpc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
board,smartrecruiters,creativecoveinc,creativecoveinc,company_slug,https://jobs.smartrecruiters.com/creativecoveinc,https://api.smartrecruiters.com/v1/companies/creativecoveinc/postings,,GET,public_seed_unverified,2026-09-22,Tindi12/Scout public ATS list + GitHub code-search harvest,https://github.com/,Publicly observed ATS tenant/board token. Validate live status during crawler execution.
